QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems			
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	0	14	15
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	1	79	85
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	In project: methodology of evaluation of administrative records		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	checking and processing administrative data for  statistical purposes		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R01	Cooperation with custodians of administrative data at the stage of design/modernization of information systems	unfortunately the actions are not very effective		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification			
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	0	19	20
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	1	74	80
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	In project: methodology of evaluation of administrative records		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	checking and processing administrative data for  statistical purposes		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R02	Providing advice to the custodians of administrative data for amending the composition of data and classification	unfortunately the actions are not very effective		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data			
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	0	51	55
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	1	42	45
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	In project: methodology of evaluation of administrative records		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	checking and processing administrative data for  statistical purposes		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R03	Training personnel of the custodians of administrative data	unfortunately the actions are not very effective		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found			
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	0	26	28
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	1	67	72
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	In project: methodology of evaluation of administrative records		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	checking and processing administrative data for  statistical purposes		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R04	Feedback with custodians of administrative data when errors are found	unfortunately the actions are not very effective		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above			
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	0	91	98
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	1	2	2
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	In project: methodology of evaluation of administrative records		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	checking and processing administrative data for  statistical purposes		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R05	None of the above	unfortunately the actions are not very effective		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other		90	97
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	0		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	1		
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	In project: methodology of evaluation of administrative records	1	1
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	checking and processing administrative data for  statistical purposes	1	1
Q05.1b	Actions are being taken for adapting administrative records to statistical purposes	R06	Other	unfortunately the actions are not very effective	1	1
