QuestionID	QuestionText	BlockID	BlockText	Answer	RegionName	N	Percentage
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		All surveys are mandatory	Europe	8	8.6
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		All surveys are mandatory	Africa	11	11.83
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		All surveys are mandatory	Americas	7	7.53
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01			Oceania	2	2.15
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01			Europe	3	3.23
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		According to the type of survey	Europe	15	16.13
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		None of the above	Europe	2	2.15
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01			Asia	9	9.68
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		All surveys are mandatory	Asia	7	7.53
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		According to the type of survey	Africa	3	3.23
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		Sanctions apply only for surveys that are mandatory. Specific criteria for mandatory surveys is set out in policy, and include factors such as where the survey results meet specific requirements of other federal and provincial statutes and regulations, or the results may affect domestic and international financial and commodity markets.	Americas	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01			Americas	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		Ad-hoc	Europe	3	3.23
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		According to the type of survey	Asia	5	5.38
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		If the data quality of a voluntary survey is probably insufficient, it will be classified as mandatory for being abke to collect high quality data	Europe	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		According to whether it belongs to the core set of statistical enquiries	Africa	2	2.15
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		None of the above	Americas	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		the list of surveys with mandatory response as well as the list of surveys where non-response is sanctioned are approved, according to the national statistical law, with a Decree by the President of the Italian Republic which is the same decree that approves the National Statistical Programme	Europe	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		By persuasion, re-contacts.	Africa	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		Ad-hoc	Americas	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		According to whether it belongs to the core set of statistical enquiries	Asia	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		According to whether it belongs to the core set of statistical enquiries	Oceania	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		All surveys are mandatory	Oceania	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		None of the above	Asia	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		When conducting the surveys, according to the programme of statistical work, the respondents shall be obliged: a) to provide producers of official statistics, free of charge, with reliable and complete data in the manner established by the producer of official statistics concerned; b) to ensure free access for the representatives of producers of official statistics to the supporting documents and, where necessary, to the office and production premises and to the land, according to the legal provisions	Europe	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		The surveys conducted under Statistics Act	Asia	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		The households, individuals and in some cases farms are not obliged to participate in the statistical surveys. All business surveys are mandatory.	Europe	1	1.08
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	R01		According to the type of survey	Americas	2	2.15
